Date,Prefecture,Positive,Tested,Discharged,Fatal
2021-04-21,Kyoto,11153,200233.0,10001.0,179.0
2021-04-21,Osaka,71083,1282070.0,54466.0,1301.0
2021-04-21,Hyogo,26459,348467.0,21679.0,633.0
2021-04-21,Nara,5360,116246.0,4377.0,64.0
2021-04-21,Wakayama,1898,30171.0,1483.0,20.0
2021-04-21,Tottori,350,58327.0,255.0,2.0
2021-04-21,Shimane,310,18895.0,301.0,0.0
2021-04-21,Okayama,3340,89012.0,2742.0,35.0
2021-04-21,Hiroshima,5495,216159.0,5189.0,107.0
2021-04-21,Yamaguchi,1617,77872.0,1411.0,43.0
2021-04-21,Tokushima,1000,39353.0,638.0,28.0
2021-04-21,Kagawa,1102,58421.0,946.0,20.0
2021-04-21,Ehime,2051,53537.0,1654.0,29.0
2021-04-21,Kochi,973,7643.0,929.0,19.0
2021-04-21,Fukuoka,20509,562560.0,19061.0,345.0
2021-04-21,Saga,1420,35830.0,1277.0,13.0
2021-04-21,Nagasaki,1807,86946.0,1620.0,40.0
2021-04-21,Kumamoto,3727,60343.0,3474.0,77.0
2021-04-21,Oita,1415,103306.0,1322.0,23.0
2021-04-21,Miyazaki,2053,27993.0,1986.0,22.0
2021-04-21,Kagoshima,1985,79223.0,1906.0,28.0
2021-04-21,Okinawa,11747,183347.0,10330.0,130.0
2021-04-22,Hokkaido,22842,504036.0,20894.0,821.0
2021-04-22,Aomori,1408,30897.0,1172.0,20.0
2021-04-22,Iwate,802,53589.0,729.0,31.0
2021-04-22,Miyagi,7808,113960.0,6895.0,54.0
2021-04-22,Akita,399,9437.0,326.0,9.0
2021-04-22,Yamagata,1390,44638.0,1168.0,30.0
2021-04-22,Fukushima,3094,176193.0,2671.0,120.0
2021-04-22,Ibaraki,7666,28796.0,7037.0,130.0
2021-04-22,Tochigi,5150,192484.0,4890.0,70.0
2021-04-22,Gunma,5602,131474.0,5193.0,102.0
2021-04-22,Saitama,36237,724184.0,33543.0,735.0
2021-04-22,Chiba,32072,531072.0,30267.0,613.0
2021-04-22,Tokyo,132903,1944560.0,125442.0,1864.0
2021-04-22,Kanagawa,51748,774760.0,49200.0,803.0
2021-04-22,Niigata,2064,100067.0,1716.0,18.0
2021-04-22,Toyama,1202,48375.0,1032.0,29.0
2021-04-22,Ishikawa,2279,67739.0,1971.0,68.0
2021-04-22,Fukui,817,43773.0,618.0,31.0
2021-04-22,Yamanashi,1102,35312.0,1020.0,19.0
2021-04-22,Nagano,3635,140370.0,3215.0,54.0
2021-04-22,Gifu,5492,179305.0,5047.0,129.0
2021-04-22,Shizuoka,6227,280654.0,5845.0,121.0
2021-04-22,Aichi,30818,527141.0,27801.0,615.0
2021-04-22,Mie,3351,86936.0,2945.0,75.0
2021-04-22,Shiga,3364,98992.0,2912.0,61.0
2021-04-22,Kyoto,11281,202076.0,10044.0,179.0
2021-04-22,Osaka,72250,1297933.0,54970.0,1309.0
2021-04-22,Hyogo,27018,351769.0,22390.0,638.0
2021-04-22,Nara,5486,117790.0,4442.0,65.0
2021-04-22,Wakayama,1943,30171.0,1508.0,20.0
2021-04-22,Tottori,351,58639.0,262.0,2.0
2021-04-22,Shimane,320,19437.0,301.0,0.0
2021-04-22,Okayama,3385,89012.0,2742.0,35.0
2021-04-22,Hiroshima,5531,223467.0,5209.0,108.0
2021-04-22,Yamaguchi,1640,77872.0,1413.0,43.0
2021-04-22,Tokushima,1034,39798.0,659.0,29.0
2021-04-22,Kagawa,1124,58870.0,966.0,20.0
2021-04-22,Ehime,2080,54073.0,1681.0,29.0
2021-04-22,Kochi,975,7663.0,932.0,19.0
2021-04-22,Fukuoka,20753,566531.0,19121.0,345.0
2021-04-22,Saga,1452,36180.0,1280.0,13.0
2021-04-22,Nagasaki,1852,87425.0,1624.0,40.0
2021-04-22,Kumamoto,3767,61319.0,3487.0,77.0
2021-04-22,Oita,1457,104118.0,1328.0,24.0
2021-04-22,Miyazaki,2080,28287.0,1995.0,22.0
2021-04-22,Kagoshima,1992,79584.0,1910.0,28.0
2021-04-22,Okinawa,11867,183885.0,10430.0,130.0
2021-04-23,Hokkaido,23000,506917.0,20980.0,826.0
2021-04-23,Aomori,1435,31106.0,1178.0,20.0
2021-04-23,Iwate,811,53943.0,732.0,31.0
2021-04-23,Miyagi,7832,114875.0,7010.0,54.0
2021-04-23,Akita,402,9637.0,331.0,9.0
2021-04-23,Yamagata,1411,44981.0,1189.0,30.0
2021-04-23,Fukushima,3148,178294.0,2697.0,121.0
2021-04-23,Ibaraki,7729,28924.0,7079.0,131.0
2021-04-23,Tochigi,5173,193528.0,4913.0,70.0
2021-04-23,Gunma,5637,131991.0,5236.0,102.0
2021-04-23,Saitama,36444,728120.0,33664.0,735.0
2021-04-23,Chiba,32211,532307.0,30378.0,614.0
2021-04-23,Tokyo,133662,1955136.0,125991.0,1869.0
2021-04-23,Kanagawa,51974,779963.0,49353.0,805.0
2021-04-23,Niigata,2108,101380.0,1754.0,18.0
2021-04-23,Toyama,1229,48632.0,1052.0,29.0
2021-04-23,Ishikawa,2309,68389.0,1987.0,68.0
2021-04-23,Fukui,831,44298.0,630.0,32.0
2021-04-23,Yamanashi,1113,35312.0,1029.0,19.0
2021-04-23,Nagano,3675,141593.0,3260.0,54.0
2021-04-23,Gifu,5535,180518.0,5075.0,130.0
2021-04-23,Shizuoka,6261,280654.0,5875.0,121.0
2021-04-23,Aichi,31112,530413.0,28011.0,616.0
2021-04-23,Mie,3418,91905.0,2970.0,76.0
2021-04-23,Shiga,3432,100311.0,2923.0,61.0
2021-04-23,Kyoto,11427,203699.0,10142.0,181.0
2021-04-23,Osaka,73412,1315417.0,55555.0,1324.0
2021-04-23,Hyogo,27564,355546.0,22763.0,645.0
2021-04-23,Nara,5573,118912.0,4506.0,67.0
2021-04-23,Wakayama,1979,30171.0,1547.0,22.0
2021-04-23,Tottori,352,59075.0,270.0,2.0
2021-04-23,Shimane,324,19437.0,296.0,0.0
2021-04-23,Okayama,3447,89012.0,2907.0,37.0
2021-04-23,Hiroshima,5573,232883.0,5223.0,108.0
2021-04-23,Yamaguchi,1674,77872.0,1419.0,43.0
2021-04-23,Tokushima,1068,40362.0,685.0,31.0
2021-04-23,Kagawa,1137,59274.0,970.0,20.0
2021-04-23,Ehime,2132,56885.0,1715.0,29.0
2021-04-23,Kochi,980,7672.0,933.0,19.0
2021-04-23,Fukuoka,21021,572011.0,19168.0,345.0
2021-04-23,Saga,1452,36180.0,1280.0,13.0
2021-04-23,Nagasaki,1887,88116.0,1633.0,40.0
2021-04-23,Kumamoto,3767,61660.0,3487.0,77.0
2021-04-23,Oita,1502,104856.0,1331.0,24.0
2021-04-23,Miyazaki,2089,28570.0,2001.0,22.0
2021-04-23,Kagoshima,2003,79790.0,1917.0,28.0
2021-04-23,Okinawa,11952,185402.0,10540.0,133.0
2021-04-24,Hokkaido,23160,509854.0,21072.0,832.0
2021-04-24,Aomori,1462,31260.0,1191.0,21.0
2021-04-24,Iwate,838,54323.0,737.0,31.0
2021-04-24,Miyagi,7867,115217.0,7101.0,59.0
2021-04-24,Akita,413,9637.0,333.0,9.0
2021-04-24,Yamagata,1423,44988.0,1211.0,30.0
2021-04-24,Fukushima,3181,179405.0,2721.0,121.0
2021-04-24,Ibaraki,7811,28924.0,7143.0,131.0
2021-04-24,Tochigi,5199,194732.0,4938.0,70.0
2021-04-24,Gunma,5686,131991.0,5290.0,103.0
2021-04-24,Saitama,36673,732366.0,33825.0,737.0
2021-04-24,Chiba,32357,533397.0,30508.0,615.0
2021-04-24,Tokyo,134538,1962066.0,126617.0,1872.0
2021-04-24,Kanagawa,52190,779963.0,49511.0,808.0
2021-04-24,Niigata,2145,101809.0,1754.0,18.0
2021-04-24,Toyama,1244,48632.0,1066.0,29.0
2021-04-24,Ishikawa,2346,68927.0,2005.0,68.0
2021-04-24,Fukui,843,45182.0,637.0,33.0
2021-04-24,Yamanashi,1113,35312.0,1029.0,19.0
2021-04-24,Nagano,3715,141593.0,3292.0,58.0
2021-04-24,Gifu,5593,181746.0,5103.0,130.0
2021-04-24,Shizuoka,6284,280654.0,5902.0,121.0
2021-04-24,Aichi,31394,530413.0,28180.0,618.0
2021-04-24,Mie,3490,91905.0,3004.0,77.0
2021-04-24,Shiga,3499,100656.0,2926.0,61.0
2021-04-24,Kyoto,11427,203699.0,10142.0,181.0
2021-04-24,Osaka,74509,1332372.0,56378.0,1340.0
2021-04-24,Hyogo,28131,359038.0,23113.0,653.0
2021-04-24,Nara,5678,118912.0,4552.0,69.0
2021-04-24,Wakayama,2010,30171.0,1573.0,22.0
2021-04-24,Tottori,352,59150.0,275.0,2.0
2021-04-24,Shimane,329,19437.0,296.0,0.0
2021-04-24,Okayama,3536,95544.0,2907.0,37.0
2021-04-24,Hiroshima,5620,232883.0,5253.0,109.0
2021-04-24,Yamaguchi,1697,77872.0,1429.0,43.0
2021-04-24,Tokushima,1115,40789.0,712.0,32.0
2021-04-24,Kagawa,1146,59782.0,986.0,20.0
2021-04-24,Ehime,2164,57490.0,1744.0,30.0
2021-04-24,Kochi,982,7705.0,936.0,19.0
2021-04-24,Fukuoka,21260,577100.0,19237.0,345.0
2021-04-24,Saga,1452,36180.0,1280.0,13.0
2021-04-24,Nagasaki,1923,88894.0,1635.0,40.0
2021-04-24,Kumamoto,3767,62103.0,3487.0,77.0
2021-04-24,Oita,1578,106061.0,1333.0,24.0
2021-04-24,Miyazaki,2124,28570.0,2008.0,22.0
2021-04-24,Kagoshima,2010,79790.0,1921.0,28.0
2021-04-24,Okinawa,12069,185656.0,10653.0,133.0
2021-04-25,Hokkaido,23270,512060.0,21108.0,837.0
2021-04-25,Aomori,1482,31293.0,1202.0,22.0
2021-04-25,Iwate,848,54585.0,739.0,31.0
2021-04-25,Miyagi,7898,115308.0,7149.0,59.0
2021-04-25,Akita,414,9637.0,336.0,9.0
2021-04-25,Yamagata,1441,44992.0,1227.0,32.0
2021-04-25,Fukushima,3198,180190.0,2747.0,121.0
2021-04-25,Ibaraki,7887,28924.0,7197.0,132.0
2021-04-25,Tochigi,5227,195374.0,4948.0,70.0
2021-04-25,Gunma,5724,131991.0,5309.0,103.0
2021-04-25,Saitama,36884,733863.0,33994.0,738.0
2021-04-25,Chiba,32503,533805.0,30689.0,616.0
2021-04-25,Tokyo,135173,1962066.0,127263.0,1876.0
2021-04-25,Kanagawa,52411,779963.0,49712.0,812.0
2021-04-25,Niigata,2177,102304.0,1754.0,18.0
2021-04-25,Toyama,1254,48632.0,1072.0,29.0
2021-04-25,Ishikawa,2367,69063.0,2019.0,69.0
2021-04-25,Fukui,849,45455.0,638.0,33.0
2021-04-25,Yamanashi,1113,35312.0,1029.0,19.0
2021-04-25,Nagano,3735,141593.0,3328.0,62.0
2021-04-25,Gifu,5635,181992.0,5133.0,130.0
2021-04-25,Shizuoka,6315,280654.0,5910.0,121.0
2021-04-25,Aichi,31732,530413.0,28340.0,619.0
2021-04-25,Mie,3526,91905.0,3006.0,77.0
2021-04-25,Shiga,3521,100974.0,3003.0,61.0
2021-04-25,Kyoto,11427,203699.0,10142.0,181.0
2021-04-25,Osaka,75559,1347565.0,56828.0,1361.0
2021-04-25,Hyogo,28762,361841.0,23594.0,657.0
2021-04-25,Nara,5768,118912.0,4592.0,71.0
2021-04-25,Wakayama,2033,30171.0,1594.0,22.0
2021-04-25,Tottori,356,59348.0,281.0,2.0
2021-04-25,Shimane,332,19437.0,295.0,0.0
2021-04-25,Okayama,3601,95544.0,2907.0,37.0
2021-04-25,Hiroshima,5669,237949.0,5277.0,109.0
2021-04-25,Yamaguchi,1718,77872.0,1433.0,43.0
2021-04-25,Tokushima,1159,41222.0,746.0,35.0
2021-04-25,Kagawa,1154,59782.0,998.0,21.0
2021-04-25,Ehime,2192,57611.0,1768.0,32.0
2021-04-25,Kochi,989,7710.0,938.0,19.0
2021-04-25,Fukuoka,21581,580261.0,19360.0,346.0
2021-04-25,Saga,1524,37237.0,1318.0,13.0
2021-04-25,Nagasaki,1947,88968.0,1640.0,40.0
2021-04-25,Kumamoto,3767,62103.0,3487.0,77.0
2021-04-25,Oita,1641,106440.0,1335.0,24.0
2021-04-25,Miyazaki,2140,28570.0,2011.0,22.0
2021-04-25,Kagoshima,2024,79790.0,1928.0,28.0
2021-04-25,Okinawa,12135,185656.0,10748.0,133.0
2021-04-26,Hokkaido,23409,513838.0,21170.0,843.0
2021-04-26,Aomori,1489,31534.0,1236.0,22.0
2021-04-26,Iwate,851,54744.0,744.0,31.0
2021-04-26,Miyagi,7914,116146.0,7220.0,60.0
2021-04-26,Akita,417,9948.0,344.0,9.0
2021-04-26,Yamagata,1460,46448.0,1233.0,32.0
2021-04-26,Fukushima,3216,181078.0,2763.0,121.0
2021-04-26,Ibaraki,7922,29325.0,7248.0,133.0
2021-04-26,Tochigi,5242,195757.0,4972.0,71.0
2021-04-26,Gunma,5754,133234.0,5337.0,103.0
2021-04-26,Saitama,36993,737021.0,34222.0,738.0
2021-04-26,Chiba,32593,536166.0,30769.0,616.0
2021-04-26,Tokyo,135598,1975748.0,127860.0,1876.0
2021-04-26,Kanagawa,52571,788782.0,49953.0,812.0
2021-04-26,Niigata,2192,103993.0,1804.0,18.0
2021-04-26,Toyama,1263,49195.0,1086.0,29.0
2021-04-26,Ishikawa,2382,69195.0,2039.0,69.0
2021-04-26,Fukui,849,45505.0,649.0,33.0
2021-04-26,Yamanashi,1138,35312.0,1040.0,19.0
2021-04-26,Nagano,3741,143675.0,3376.0,62.0
2021-04-26,Gifu,5667,182367.0,5156.0,131.0
2021-04-26,Shizuoka,6327,284390.0,5989.0,121.0
2021-04-26,Aichi,31957,538780.0,28515.0,619.0
2021-04-26,Mie,3558,91905.0,3032.0,77.0
2021-04-26,Shiga,3553,101680.0,3035.0,61.0
2021-04-26,Kyoto,11881,207282.0,10346.0,182.0
2021-04-26,Osaka,76483,1360338.0,57321.0,1376.0
2021-04-26,Hyogo,29235,364605.0,24052.0,659.0
2021-04-26,Nara,5823,121657.0,4714.0,71.0
2021-04-26,Wakayama,2049,30171.0,1630.0,24.0
2021-04-26,Tottori,362,59994.0,285.0,2.0
2021-04-26,Shimane,335,19437.0,297.0,0.0
2021-04-26,Okayama,3639,95544.0,2907.0,37.0
2021-04-26,Hiroshima,5669,237949.0,5277.0,109.0
2021-04-26,Yamaguchi,1724,77872.0,1449.0,43.0
2021-04-26,Tokushima,1188,41480.0,765.0,37.0
2021-04-26,Kagawa,1165,60207.0,1010.0,21.0
2021-04-26,Ehime,2213,57959.0,1807.0,32.0
2021-04-26,Kochi,996,7743.0,938.0,19.0
2021-04-26,Fukuoka,21915,582365.0,19431.0,346.0
2021-04-26,Saga,1535,37388.0,1329.0,13.0
2021-04-26,Nagasaki,1967,89490.0,1662.0,40.0
2021-04-26,Kumamoto,3953,62491.0,3522.0,77.0
2021-04-26,Oita,1674,106688.0,1340.0,24.0
2021-04-26,Miyazaki,2145,29454.0,2013.0,22.0
2021-04-26,Kagoshima,2037,80588.0,1933.0,28.0
2021-04-26,Okinawa,12179,187493.0,10881.0,133.0
2021-04-27,Hokkaido,23530,515853.0,21282.0,849.0
2021-04-27,Aomori,1503,31979.0,1255.0,22.0
2021-04-27,Iwate,858,55100.0,745.0,31.0
2021-04-27,Miyagi,7950,117404.0,7311.0,61.0
2021-04-27,Akita,425,9973.0,352.0,9.0
2021-04-27,Yamagata,1467,46717.0,1256.0,32.0
2021-04-27,Fukushima,3237,182436.0,2791.0,123.0
2021-04-27,Ibaraki,7970,29367.0,7298.0,133.0
2021-04-27,Tochigi,5281,195946.0,4987.0,71.0
2021-04-27,Gunma,5803,134030.0,5373.0,103.0
2021-04-27,Saitama,37176,743737.0,34298.0,740.0
2021-04-27,Chiba,32722,537321.0,30923.0,618.0
2021-04-27,Tokyo,136426,1986161.0,128601.0,1879.0
2021-04-27,Kanagawa,52783,795181.0,50209.0,812.0
2021-04-27,Niigata,2217,105306.0,1831.0,22.0
2021-04-27,Toyama,1279,50549.0,1101.0,29.0
2021-04-27,Ishikawa,2399,69393.0,2055.0,69.0
2021-04-27,Fukui,849,46675.0,663.0,33.0
2021-04-27,Yamanashi,1148,35312.0,1052.0,19.0
2021-04-27,Nagano,3762,145210.0,3405.0,66.0
2021-04-27,Gifu,5720,184843.0,5199.0,131.0
2021-04-27,Shizuoka,6354,288664.0,5998.0,121.0
2021-04-27,Aichi,32118,542285.0,28757.0,619.0
2021-04-27,Mie,3602,91905.0,3061.0,79.0
2021-04-27,Shiga,3597,101799.0,3068.0,61.0
2021-04-27,Kyoto,12000,208276.0,10415.0,182.0
2021-04-27,Osaka,77713,1367460.0,57924.0,1390.0
2021-04-27,Hyogo,29535,368474.0,24315.0,663.0
2021-04-27,Nara,5899,123336.0,4858.0,72.0
2021-04-27,Wakayama,2076,33162.0,1670.0,25.0
2021-04-27,Tottori,364,60760.0,288.0,2.0
2021-04-27,Shimane,338,19437.0,297.0,0.0
2021-04-27,Okayama,3686,95544.0,2907.0,37.0
2021-04-27,Hiroshima,5732,243826.0,5335.0,109.0
2021-04-27,Yamaguchi,1764,77872.0,1481.0,43.0
2021-04-27,Tokushima,1203,42106.0,804.0,38.0
2021-04-27,Kagawa,1181,60431.0,1024.0,21.0
2021-04-27,Ehime,2241,57959.0,1846.0,33.0
2021-04-27,Kochi,1010,7775.0,940.0,19.0
2021-04-27,Fukuoka,22069,587902.0,19523.0,348.0
2021-04-27,Saga,1550,37697.0,1341.0,13.0
2021-04-27,Nagasaki,2010,90196.0,1674.0,40.0
2021-04-27,Kumamoto,3999,62800.0,3524.0,77.0
2021-04-27,Oita,1725,108401.0,1345.0,24.0
2021-04-27,Miyazaki,2155,29900.0,2018.0,22.0
2021-04-27,Kagoshima,2048,80965.0,1941.0,28.0
2021-04-27,Okinawa,12265,187584.0,11011.0,134.0
2021-04-28,Hokkaido,23749,520573.0,21371.0,854.0
2021-04-28,Aomori,1531,32577.0,1264.0,22.0
2021-04-28,Iwate,867,55480.0,751.0,31.0
2021-04-28,Miyagi,7992,117933.0,7385.0,63.0
2021-04-28,Akita,430,10042.0,359.0,9.0
2021-04-28,Yamagata,1467,47220.0,1256.0,32.0
2021-04-28,Fukushima,3280,184322.0,2819.0,123.0
2021-04-28,Ibaraki,8040,29586.0,7348.0,133.0
2021-04-28,Tochigi,5309,213140.0,5001.0,71.0
2021-04-28,Gunma,5867,136538.0,5399.0,103.0
2021-04-28,Saitama,37400,749052.0,34443.0,743.0
2021-04-28,Chiba,32865,537850.0,31067.0,620.0
2021-04-28,Tokyo,137351,1997763.0,129244.0,1880.0
2021-04-28,Kanagawa,53040,800062.0,50399.0,814.0
2021-04-28,Niigata,2242,106657.0,1861.0,22.0
2021-04-28,Toyama,1291,51157.0,1117.0,29.0
2021-04-28,Ishikawa,2428,69976.0,2069.0,71.0
2021-04-28,Fukui,849,46955.0,683.0,33.0
2021-04-28,Yamanashi,1170,35312.0,1060.0,19.0
2021-04-28,Nagano,3804,146049.0,3437.0,68.0
2021-04-28,Gifu,5778,186293.0,5233.0,131.0
2021-04-28,Shizuoka,6379,290648.0,6009.0,121.0
2021-04-28,Aichi,32399,547913.0,28896.0,624.0
2021-04-28,Mie,3662,91905.0,3081.0,81.0
2021-04-28,Shiga,3642,102153.0,3102.0,61.0
2021-04-28,Kyoto,12112,210702.0,10560.0,185.0
2021-04-28,Osaka,78973,1383975.0,58664.0,1404.0
2021-04-28,Hyogo,30038,372338.0,24664.0,668.0
2021-04-28,Nara,6004,124213.0,4933.0,72.0
2021-04-28,Wakayama,2102,33520.0,1708.0,26.0
2021-04-28,Tottori,365,61161.0,293.0,2.0
2021-04-28,Shimane,343,19437.0,302.0,0.0
2021-04-28,Okayama,3773,95544.0,2907.0,37.0
2021-04-28,Hiroshima,5778,243826.0,5356.0,109.0
2021-04-28,Yamaguchi,1790,82172.0,1487.0,43.0
2021-04-28,Tokushima,1224,42608.0,841.0,39.0
2021-04-28,Kagawa,1204,60943.0,1030.0,22.0
2021-04-28,Ehime,2279,58160.0,1873.0,33.0
2021-04-28,Kochi,1017,7816.0,941.0,19.0
2021-04-28,Fukuoka,22345,593476.0,19612.0,348.0
2021-04-28,Saga,1569,38083.0,1356.0,13.0
2021-04-28,Nagasaki,2030,90788.0,1695.0,40.0
2021-04-28,Kumamoto,4054,62800.0,3557.0,78.0
2021-04-28,Oita,1759,109672.0,1349.0,24.0
2021-04-28,Miyazaki,2176,30168.0,2021.0,22.0
2021-04-28,Kagoshima,2062,81229.0,1952.0,28.0
2021-04-28,Okinawa,12328,153328.0,11079.0,134.0
2021-04-29,Hokkaido,23983,526440.0,21501.0,856.0
2021-04-29,Aomori,1553,32943.0,1268.0,22.0
2021-04-29,Iwate,901,55747.0,751.0,31.0
2021-04-29,Miyagi,8013,156327.0,7413.0,66.0
2021-04-29,Akita,452,10042.0,368.0,9.0
2021-04-29,Yamagata,1504,47220.0,1293.0,32.0
2021-04-29,Fukushima,3324,185804.0,2848.0,123.0
2021-04-29,Ibaraki,8098,29586.0,7398.0,133.0
2021-04-29,Tochigi,5340,214252.0,5017.0,71.0
2021-04-29,Gunma,5937,136538.0,5419.0,104.0
2021-04-29,Saitama,37656,750830.0,34589.0,745.0
2021-04-29,Chiba,33017,539067.0,31179.0,622.0
2021-04-29,Tokyo,138378,1997763.0,129953.0,1889.0
2021-04-29,Kanagawa,53295,800062.0,50598.0,816.0
2021-04-29,Niigata,2273,107384.0,1861.0,22.0
2021-04-29,Toyama,1304,51157.0,1127.0,29.0
2021-04-29,Ishikawa,2467,70424.0,2084.0,71.0
2021-04-29,Fukui,873,47111.0,692.0,33.0
2021-04-29,Yamanashi,1170,35312.0,1060.0,19.0
2021-04-29,Nagano,3825,146049.0,3469.0,68.0
2021-04-29,Gifu,5850,187829.0,5258.0,132.0
2021-04-29,Shizuoka,6435,290648.0,6013.0,121.0
2021-04-29,Aichi,32721,547913.0,29105.0,627.0
2021-04-29,Mie,3713,91905.0,3158.0,81.0
2021-04-29,Shiga,3683,102595.0,3119.0,61.0
2021-04-29,Kyoto,12112,210702.0,10560.0,185.0
2021-04-29,Osaka,80145,1403098.0,59399.0,1448.0
2021-04-29,Hyogo,30637,376101.0,25099.0,672.0
2021-04-29,Nara,6094,124213.0,4989.0,74.0
2021-04-29,Wakayama,2138,33674.0,1751.0,27.0
2021-04-29,Tottori,369,61323.0,298.0,2.0
2021-04-29,Shimane,347,19437.0,306.0,0.0
2021-04-29,Okayama,3872,95544.0,2907.0,37.0
2021-04-29,Hiroshima,5845,249308.0,5382.0,109.0
2021-04-29,Yamaguchi,1823,82172.0,1503.0,44.0
2021-04-29,Tokushima,1270,43108.0,882.0,42.0
2021-04-29,Kagawa,1233,61536.0,1046.0,22.0
2021-04-29,Ehime,2312,58656.0,1897.0,37.0
2021-04-29,Kochi,1026,7868.0,944.0,19.0
2021-04-29,Fukuoka,22784,597595.0,19712.0,349.0
2021-04-29,Saga,1584,38381.0,1374.0,13.0
2021-04-29,Nagasaki,2057,91424.0,1703.0,41.0
2021-04-29,Kumamoto,4054,64366.0,3557.0,78.0
2021-04-29,Oita,1800,110857.0,1356.0,25.0
2021-04-29,Miyazaki,2176,30168.0,2021.0,22.0
2021-04-29,Kagoshima,2090,81229.0,1961.0,28.0
2021-04-29,Okinawa,12404,153328.0,11129.0,134.0
2021-04-30,Hokkaido,24170,529203.0,21568.0,860.0
2021-04-30,Aomori,1576,33175.0,1289.0,22.0
2021-04-30,Iwate,912,55900.0,754.0,31.0
2021-04-30,Miyagi,8042,118898.0,7510.0,66.0
2021-04-30,Akita,455,10180.0,374.0,9.0
2021-04-30,Yamagata,1513,47660.0,1293.0,32.0
2021-04-30,Fukushima,3373,186843.0,2886.0,123.0
2021-04-30,Ibaraki,8143,29913.0,7465.0,133.0
2021-04-30,Tochigi,5349,215075.0,5036.0,71.0
2021-04-30,Gunma,6014,137279.0,5458.0,104.0
2021-04-30,Saitama,37801,754485.0,34849.0,745.0
2021-04-30,Chiba,33209,547445.0,31281.0,622.0
2021-04-30,Tokyo,139076,2015241.0,130630.0,1891.0
2021-04-30,Kanagawa,53535,805963.0,50800.0,816.0
2021-04-30,Niigata,2285,108390.0,1917.0,25.0
2021-04-30,Toyama,1319,51908.0,1142.0,29.0
2021-04-30,Ishikawa,2467,70424.0,2084.0,71.0
2021-04-30,Fukui,875,47194.0,707.0,33.0
2021-04-30,Yamanashi,1193,35312.0,1076.0,19.0
2021-04-30,Nagano,3854,147408.0,3528.0,68.0
2021-04-30,Gifu,5879,187984.0,5289.0,132.0
2021-04-30,Shizuoka,6459,293084.0,6040.0,121.0
2021-04-30,Aichi,33151,557541.0,29456.0,628.0
2021-04-30,Mie,3765,98154.0,3178.0,81.0
2021-04-30,Shiga,3724,105306.0,3143.0,61.0
2021-04-30,Kyoto,12387,213779.0,10829.0,186.0
2021-04-30,Osaka,81185,1422427.0,59867.0,1456.0
2021-04-30,Hyogo,31171,378524.0,25673.0,675.0
2021-04-30,Nara,6171,125853.0,5095.0,76.0
2021-04-30,Wakayama,2158,34005.0,1782.0,28.0
2021-04-30,Tottori,372,61690.0,304.0,2.0
2021-04-30,Shimane,347,19437.0,305.0,0.0
2021-04-30,Okayama,3946,95544.0,3157.0,40.0
2021-04-30,Hiroshima,5889,249308.0,5381.0,109.0
2021-04-30,Yamaguchi,1834,82172.0,1527.0,44.0
2021-04-30,Tokushima,1295,43401.0,908.0,43.0
2021-04-30,Kagawa,1259,61766.0,1063.0,22.0
2021-04-30,Ehime,2330,61782.0,1928.0,40.0
2021-04-30,Kochi,1040,7916.0,951.0,20.0
2021-04-30,Fukuoka,22784,597595.0,19712.0,349.0
2021-04-30,Saga,1604,38623.0,1387.0,13.0
2021-04-30,Nagasaki,2077,91927.0,1711.0,41.0
2021-04-30,Kumamoto,4110,64737.0,3579.0,78.0
2021-04-30,Oita,1855,111326.0,1366.0,25.0
2021-04-30,Miyazaki,2212,30480.0,2034.0,22.0
2021-04-30,Kagoshima,2123,81722.0,1969.0,28.0
2021-04-30,Okinawa,12463,191141.0,11214.0,136.0
2021-05-01,Hokkaido,24350,531696.0,21726.0,861.0
2021-05-01,Aomori,1598,33410.0,1300.0,22.0
2021-05-01,Iwate,948,56287.0,764.0,31.0
2021-05-01,Miyagi,8063,120568.0,7589.0,66.0
2021-05-01,Akita,480,10180.0,375.0,9.0
2021-05-01,Yamagata,1523,47753.0,1308.0,32.0
2021-05-01,Fukushima,3408,187866.0,2912.0,124.0
2021-05-01,Ibaraki,8208,29913.0,7532.0,134.0
2021-05-01,Tochigi,5380,215419.0,5069.0,71.0
2021-05-01,Gunma,6014,137279.0,5482.0,104.0
2021-05-01,Saitama,38037,759472.0,34982.0,745.0
2021-05-01,Chiba,33304,548418.0,31397.0,624.0
2021-05-01,Tokyo,140126,2024859.0,131393.0,1897.0
2021-05-01,Kanagawa,53810,805963.0,51031.0,818.0
2021-05-01,Niigata,2307,108757.0,1952.0,25.0
2021-05-01,Toyama,1333,51908.0,1157.0,29.0
2021-05-01,Ishikawa,2520,71026.0,2118.0,73.0
2021-05-01,Fukui,884,47324.0,738.0,33.0
2021-05-01,Yamanashi,1193,35312.0,1076.0,19.0
2021-05-01,Nagano,3875,147408.0,3566.0,68.0
2021-05-01,Gifu,5975,189698.0,5344.0,132.0
2021-05-01,Shizuoka,6496,293084.0,6055.0,121.0
2021-05-01,Aichi,33437,557541.0,29708.0,629.0
2021-05-01,Mie,3814,98154.0,3224.0,82.0
2021-05-01,Shiga,3784,106489.0,3188.0,61.0
2021-05-01,Kyoto,12387,213779.0,10829.0,186.0
2021-05-01,Osaka,82447,1437126.0,60483.0,1497.0
2021-05-01,Hyogo,31504,381462.0,26033.0,677.0
