更新日期,更新時間,中國內地,報告/確診個案數目,死亡個案,備註,過去14天新增報告確診個案數目
21/10/2021,11:00,新疆生產建設兵團,1,0,,0
22/10/2021,11:00,湖北省,68305,4512,,6
22/10/2021,11:00,北京巿,1130,9,,4
22/10/2021,11:00,遼寧省,464,2,,7
22/10/2021,11:00,安徽省,1008,6,,0
22/10/2021,11:00,重慶巿,603,6,,0
22/10/2021,11:00,陝西省,694,3,,19
22/10/2021,11:00,天津巿,500,3,,8
22/10/2021,11:00,福建省,1296,1,,6
22/10/2021,11:00,湖南省,1194,4,,5
22/10/2021,11:00,四川省,1220,3,,8
22/10/2021,11:00,甘肅省,218,2,,19
22/10/2021,11:00,黑龍江省,1712,13,,1
22/10/2021,11:00,江西省,937,1,,0
22/10/2021,11:00,廣東省,3209,8,,16
22/10/2021,11:00,貴州省,149,2,,2
22/10/2021,11:00,上海巿,2697,7,,53
22/10/2021,11:00,山東省,964,7,,17
22/10/2021,11:00,廣西壯族自治區,323,2,,22
22/10/2021,11:00,雲南省,1555,2,,64
22/10/2021,11:00,內蒙古自治區,446,1,,26
22/10/2021,11:00,浙江省,1457,1,,6
22/10/2021,11:00,河南省,1552,22,,9
22/10/2021,11:00,河北省,1318,7,,0
22/10/2021,11:00,海南省,191,6,,1
22/10/2021,11:00,吉林省,577,3,,0
22/10/2021,11:00,山西省,260,0,,0
22/10/2021,11:00,寧夏回族自治區,85,0,,8
22/10/2021,11:00,江蘇省,1600,0,,0
22/10/2021,11:00,新疆自治區,972,3,,0
22/10/2021,11:00,青海省,19,0,,1
22/10/2021,11:00,西藏自治區,9,0,,0
22/10/2021,11:00,新疆生產建設兵團,1,0,,0
23/10/2021,11:00,湖北省,68305,4512,,6
23/10/2021,11:00,北京巿,1136,9,,10
23/10/2021,11:00,遼寧省,465,2,,6
23/10/2021,11:00,安徽省,1008,6,,0
23/10/2021,11:00,重慶巿,603,6,,0
23/10/2021,11:00,陝西省,694,3,,18
23/10/2021,11:00,天津巿,501,3,,7
23/10/2021,11:00,福建省,1298,1,,7
23/10/2021,11:00,湖南省,1194,4,,3
23/10/2021,11:00,四川省,1220,3,,8
23/10/2021,11:00,甘肅省,235,2,,36
23/10/2021,11:00,黑龍江省,1712,13,,1
23/10/2021,11:00,江西省,937,1,,0
23/10/2021,11:00,廣東省,3210,8,,17
23/10/2021,11:00,貴州省,149,2,,2
23/10/2021,11:00,上海巿,2700,7,,54
23/10/2021,11:00,山東省,965,7,,17
23/10/2021,11:00,廣西壯族自治區,325,2,,21
23/10/2021,11:00,雲南省,1557,2,,63
23/10/2021,11:00,內蒙古自治區,457,1,,37
23/10/2021,11:00,浙江省,1457,1,,6
23/10/2021,11:00,河南省,1552,22,,9
23/10/2021,11:00,河北省,1318,7,,0
23/10/2021,11:00,海南省,191,6,,1
23/10/2021,11:00,吉林省,577,3,,0
23/10/2021,11:00,山西省,260,0,,0
23/10/2021,11:00,寧夏回族自治區,88,0,,11
23/10/2021,11:00,江蘇省,1600,0,,0
23/10/2021,11:00,新疆自治區,972,3,,0
23/10/2021,11:00,青海省,19,0,,1
23/10/2021,11:00,西藏自治區,9,0,,0
23/10/2021,11:00,新疆生產建設兵團,1,0,,0
24/10/2021,15:00,湖北省,68305,4512,,6
24/10/2021,15:00,北京巿,1141,9,,15
24/10/2021,15:00,遼寧省,465,2,,5
24/10/2021,15:00,安徽省,1008,6,,0
24/10/2021,15:00,重慶巿,603,6,,0
24/10/2021,15:00,陝西省,695,3,,19
24/10/2021,15:00,天津巿,501,3,,7
24/10/2021,15:00,福建省,1298,1,,6
24/10/2021,15:00,湖南省,1195,4,,4
24/10/2021,15:00,四川省,1220,3,,7
24/10/2021,15:00,甘肅省,241,2,,42
24/10/2021,15:00,黑龍江省,1713,13,,2
24/10/2021,15:00,江西省,937,1,,0
24/10/2021,15:00,廣東省,3211,8,,18
24/10/2021,15:00,貴州省,149,2,,2
24/10/2021,15:00,上海巿,2704,7,,52
24/10/2021,15:00,山東省,965,7,,15
24/10/2021,15:00,廣西壯族自治區,326,2,,21
24/10/2021,15:00,雲南省,1558,2,,54
24/10/2021,15:00,內蒙古自治區,464,1,,44
24/10/2021,15:00,浙江省,1465,1,,13
24/10/2021,15:00,河南省,1552,22,,8
24/10/2021,15:00,河北省,1319,7,,1
24/10/2021,15:00,海南省,191,6,,1
24/10/2021,15:00,吉林省,577,3,,0
24/10/2021,15:00,山西省,260,0,,0
24/10/2021,15:00,寧夏回族自治區,94,0,,17
24/10/2021,15:00,江蘇省,1600,0,,0
24/10/2021,15:00,新疆自治區,972,3,,0
24/10/2021,15:00,青海省,19,0,,1
24/10/2021,15:00,西藏自治區,9,0,,0
24/10/2021,15:00,新疆生產建設兵團,1,0,,0
25/10/2021,11:00,湖北省,68305,4512,,6
25/10/2021,11:00,北京巿,1143,9,,17
25/10/2021,11:00,遼寧省,465,2,,5
25/10/2021,11:00,安徽省,1008,6,,0
25/10/2021,11:00,重慶巿,603,6,,0
25/10/2021,11:00,陝西省,697,3,,21
25/10/2021,11:00,天津巿,502,3,,8
25/10/2021,11:00,福建省,1298,1,,6
25/10/2021,11:00,湖南省,1197,4,,6
25/10/2021,11:00,四川省,1220,3,,7
25/10/2021,11:00,甘肅省,245,2,,46
25/10/2021,11:00,黑龍江省,1713,13,,2
25/10/2021,11:00,江西省,937,1,,0
25/10/2021,11:00,廣東省,3211,8,,16
25/10/2021,11:00,貴州省,153,2,,6
25/10/2021,11:00,上海巿,2705,7,,50
25/10/2021,11:00,山東省,966,7,,12
25/10/2021,11:00,廣西壯族自治區,327,2,,21
25/10/2021,11:00,雲南省,1558,2,,40
25/10/2021,11:00,內蒙古自治區,483,1,,62
25/10/2021,11:00,浙江省,1465,1,,13
25/10/2021,11:00,河南省,1552,22,,8
25/10/2021,11:00,河北省,1321,7,,3
25/10/2021,11:00,海南省,191,6,,1
25/10/2021,11:00,吉林省,577,3,,0
25/10/2021,11:00,山西省,260,0,,0
25/10/2021,11:00,寧夏回族自治區,94,0,,17
25/10/2021,11:00,江蘇省,1600,0,,0
25/10/2021,11:00,新疆自治區,972,3,,0
25/10/2021,11:00,青海省,19,0,,1
25/10/2021,11:00,西藏自治區,9,0,,0
25/10/2021,11:00,新疆生產建設兵團,1,0,,0
26/10/2021,11:00,湖北省,68305,4512,,6
26/10/2021,11:00,北京巿,1147,9,,21
26/10/2021,11:00,遼寧省,465,2,,4
26/10/2021,11:00,安徽省,1008,6,,0
26/10/2021,11:00,重慶巿,603,6,,0
26/10/2021,11:00,陝西省,697,3,,20
26/10/2021,11:00,天津巿,502,3,,8
26/10/2021,11:00,福建省,1299,1,,6
26/10/2021,11:00,湖南省,1197,4,,6
26/10/2021,11:00,四川省,1221,3,,7
26/10/2021,11:00,甘肅省,251,2,,52
26/10/2021,11:00,黑龍江省,1713,13,,2
26/10/2021,11:00,江西省,937,1,,0
26/10/2021,11:00,廣東省,3215,8,,20
26/10/2021,11:00,貴州省,153,2,,6
26/10/2021,11:00,上海巿,2707,7,,49
26/10/2021,11:00,山東省,968,7,,14
26/10/2021,11:00,廣西壯族自治區,329,2,,23
26/10/2021,11:00,雲南省,1558,2,,35
26/10/2021,11:00,內蒙古自治區,499,1,,78
26/10/2021,11:00,浙江省,1465,1,,13
26/10/2021,11:00,河南省,1554,22,,10
26/10/2021,11:00,河北省,1321,7,,3
26/10/2021,11:00,海南省,191,6,,1
26/10/2021,11:00,吉林省,577,3,,0
26/10/2021,11:00,山西省,260,0,,0
26/10/2021,11:00,寧夏回族自治區,97,0,,20
26/10/2021,11:00,江蘇省,1600,0,,0
26/10/2021,11:00,新疆自治區,972,3,,0
26/10/2021,11:00,青海省,19,0,,1
26/10/2021,11:00,西藏自治區,9,0,,0
26/10/2021,11:00,新疆生產建設兵團,1,0,,0
27/10/2021,11:00,湖北省,68305,4512,,6
27/10/2021,11:00,北京巿,1150,9,,23
27/10/2021,11:00,遼寧省,466,2,,5
27/10/2021,11:00,安徽省,1008,6,,0
27/10/2021,11:00,重慶巿,603,6,,0
27/10/2021,11:00,陝西省,697,3,,20
27/10/2021,11:00,天津巿,503,3,,8
27/10/2021,11:00,福建省,1300,1,,6
27/10/2021,11:00,湖南省,1197,4,,6
27/10/2021,11:00,四川省,1221,3,,7
27/10/2021,11:00,甘肅省,255,2,,56
27/10/2021,11:00,黑龍江省,1713,13,,2
27/10/2021,11:00,江西省,937,1,,0
27/10/2021,11:00,廣東省,3217,8,,20
27/10/2021,11:00,貴州省,158,2,,11
27/10/2021,11:00,上海巿,2709,7,,49
27/10/2021,11:00,山東省,973,7,,18
27/10/2021,11:00,廣西壯族自治區,330,2,,16
27/10/2021,11:00,雲南省,1558,2,,30
27/10/2021,11:00,內蒙古自治區,531,1,,110
27/10/2021,11:00,浙江省,1465,1,,12
27/10/2021,11:00,河南省,1554,22,,10
27/10/2021,11:00,河北省,1321,7,,3
27/10/2021,11:00,海南省,191,6,,1
27/10/2021,11:00,吉林省,577,3,,0
27/10/2021,11:00,山西省,260,0,,0
27/10/2021,11:00,寧夏回族自治區,99,0,,22
27/10/2021,11:00,江蘇省,1600,0,,0
27/10/2021,11:00,新疆自治區,972,3,,0
27/10/2021,11:00,青海省,19,0,,1
27/10/2021,11:00,西藏自治區,9,0,,0
27/10/2021,11:00,新疆生產建設兵團,1,0,,0
28/10/2021,11:00,湖北省,68306,4512,,6
28/10/2021,11:00,北京巿,1154,9,,27
28/10/2021,11:00,遼寧省,466,2,,4
28/10/2021,11:00,安徽省,1008,6,,0
28/10/2021,11:00,重慶巿,603,6,,0
28/10/2021,11:00,陝西省,697,3,,20
28/10/2021,11:00,天津巿,503,3,,5
28/10/2021,11:00,福建省,1302,1,,8
28/10/2021,11:00,湖南省,1197,4,,6
28/10/2021,11:00,四川省,1222,3,,8
28/10/2021,11:00,甘肅省,263,2,,64
28/10/2021,11:00,黑龍江省,1714,13,,3
28/10/2021,11:00,江西省,937,1,,0
28/10/2021,11:00,廣東省,3217,8,,18
28/10/2021,11:00,貴州省,158,2,,11
28/10/2021,11:00,上海巿,2709,7,,48
28/10/2021,11:00,山東省,974,7,,17
28/10/2021,11:00,廣西壯族自治區,331,2,,15
28/10/2021,11:00,雲南省,1558,2,,24
28/10/2021,11:00,內蒙古自治區,538,1,,116
28/10/2021,11:00,浙江省,1473,1,,19
28/10/2021,11:00,河南省,1557,22,,12
28/10/2021,11:00,河北省,1321,7,,3
28/10/2021,11:00,海南省,191,6,,1
28/10/2021,11:00,吉林省,577,3,,0
28/10/2021,11:00,山西省,260,0,,0
28/10/2021,11:00,寧夏回族自治區,101,0,,24
28/10/2021,11:00,江蘇省,1600,0,,0
28/10/2021,11:00,新疆自治區,972,3,,0
28/10/2021,11:00,青海省,19,0,,1
28/10/2021,11:00,西藏自治區,9,0,,0
28/10/2021,11:00,新疆生產建設兵團,1,0,,0
29/10/2021,11:00,湖北省,68306,4512,,6
29/10/2021,11:00,北京巿,1157,9,,30
29/10/2021,11:00,遼寧省,466,2,,4
29/10/2021,11:00,安徽省,1008,6,,0
29/10/2021,11:00,重慶巿,603,6,,0
29/10/2021,11:00,陝西省,697,3,,19
29/10/2021,11:00,天津巿,503,3,,3
29/10/2021,11:00,福建省,1302,1,,8
29/10/2021,11:00,湖南省,1197,4,,6
29/10/2021,11:00,四川省,1222,3,,8
29/10/2021,11:00,甘肅省,275,2,,76
29/10/2021,11:00,黑龍江省,1723,13,,12
29/10/2021,11:00,江西省,937,1,,0
29/10/2021,11:00,廣東省,3221,8,,22
29/10/2021,11:00,貴州省,158,2,,11
29/10/2021,11:00,上海巿,2712,7,,50
29/10/2021,11:00,山東省,974,7,,17
29/10/2021,11:00,廣西壯族自治區,334,2,,17
29/10/2021,11:00,雲南省,1561,2,,24
29/10/2021,11:00,內蒙古自治區,558,1,,136
29/10/2021,11:00,浙江省,1475,1,,21
29/10/2021,11:00,河南省,1557,22,,10
29/10/2021,11:00,河北省,1321,7,,3
29/10/2021,11:00,海南省,191,6,,1
29/10/2021,11:00,吉林省,577,3,,0
29/10/2021,11:00,山西省,260,0,,0
29/10/2021,11:00,寧夏回族自治區,103,0,,26
29/10/2021,11:00,江蘇省,1600,0,,0
29/10/2021,11:00,新疆自治區,972,3,,0
29/10/2021,11:00,青海省,22,0,,4
29/10/2021,11:00,西藏自治區,9,0,,0
29/10/2021,11:00,新疆生產建設兵團,1,0,,0
30/10/2021,11:00,湖北省,68308,4512,,5
30/10/2021,11:00,北京巿,1161,9,,34
30/10/2021,11:00,遼寧省,466,2,,4
30/10/2021,11:00,安徽省,1008,6,,0
30/10/2021,11:00,重慶巿,603,6,,0
30/10/2021,11:00,陝西省,697,3,,18
30/10/2021,11:00,天津巿,503,3,,3
30/10/2021,11:00,福建省,1303,1,,9
30/10/2021,11:00,湖南省,1197,4,,6
30/10/2021,11:00,四川省,1222,3,,8
30/10/2021,11:00,甘肅省,286,2,,87
